n,l,energy,pde_loss,norm_loss,ortho_loss
2,0,-0.94323354959487915039,0.00037562072975561023,0.25569203495979309082,0.49169942736625671387
2,0,-0.94315689802169799805,0.00037586173857562244,0.25555691123008728027,0.49180173873901367188
2,0,-0.94308078289031982422,0.00037612550659105182,0.25542482733726501465,0.49190106987953186035
2,0,-0.94300538301467895508,0.00037641043309122324,0.25529626011848449707,0.49199730157852172852
2,0,-0.94293051958084106445,0.00037671477184630930,0.25517082214355468750,0.49209046363830566406
2,0,-0.94285637140274047852,0.00037703858106397092,0.25504884123802185059,0.49218043684959411621
2,0,-0.94278258085250854492,0.00037737967795692384,0.25493013858795166016,0.49226716160774230957
2,0,-0.94270950555801391602,0.00037773739313706756,0.25481456518173217773,0.49235105514526367188
2,0,-0.94263672828674316406,0.00037811088259331882,0.25470235943794250488,0.49243152141571044922
2,0,-0.94256472587585449219,0.00037849930231459439,0.25459331274032592773,0.49250924587249755859
2,0,-0.94249302148818969727,0.00037890154635533690,0.25448709726333618164,0.49258422851562500000
2,0,-0.94242191314697265625,0.00037931703263893723,0.25438395142555236816,0.49265608191490173340
2,0,-0.94235116243362426758,0.00037974506267346442,0.25428369641304016113,0.49272519350051879883
2,0,-0.94228088855743408203,0.00038018499617464840,0.25418612360954284668,0.49279198050498962402
2,0,-0.94221121072769165039,0.00038063569809310138,0.25409123301506042480,0.49285590648651123047
2,0,-0.94214165210723876953,0.00038109792512841523,0.25399887561798095703,0.49291741847991943359
2,0,-0.94207262992858886719,0.00038156964001245797,0.25390890240669250488,0.49297678470611572266
2,0,-0.94200396537780761719,0.00038205130840651691,0.25382119417190551758,0.49303376674652099609
2,0,-0.94193565845489501953,0.00038254211540333927,0.25373569130897521973,0.49308878183364868164
2,0,-0.94186764955520629883,0.00038304197369143367,0.25365239381790161133,0.49314141273498535156
2,0,-0.94179999828338623047,0.00038354998105205595,0.25357094407081604004,0.49319240450859069824
2,0,-0.94173264503479003906,0.00038406654493883252,0.25349140167236328125,0.49324154853820800781
2,0,-0.94166564941406250000,0.00038459099596366286,0.25341385602951049805,0.49328869581222534180
2,0,-0.94159871339797973633,0.00038512324681505561,0.25333800911903381348,0.49333405494689941406
2,0,-0.94153219461441040039,0.00038566303555853665,0.25326380133628845215,0.49337801337242126465
2,0,-0.94146573543548583984,0.00038621068233624101,0.25319147109985351562,0.49341988563537597656
