n,l,energy,pde_loss,norm_loss,ortho_loss
3,1,-0.054329373,0.000026236,0.000000002,0.000000178
3,1,-0.054332674,0.000026151,0.000000002,0.000000177
3,1,-0.054335963,0.000026067,0.000000002,0.000000177
3,1,-0.054339234,0.000025983,0.000000002,0.000000175
3,1,-0.054342497,0.000025899,0.000000002,0.000000174
3,1,-0.054345734,0.000025816,0.000000001,0.000000172
3,1,-0.054348946,0.000025733,0.000000001,0.000000170
3,1,-0.054352168,0.000025651,0.000000001,0.000000169
3,1,-0.054355364,0.000025569,0.000000001,0.000000168
3,1,-0.054358542,0.000025488,0.000000001,0.000000167
3,1,-0.054361697,0.000025407,0.000000001,0.000000166
3,1,-0.054364838,0.000025326,0.000000001,0.000000165
3,1,-0.054367978,0.000025246,0.000000001,0.000000164
3,1,-0.054371096,0.000025166,0.000000001,0.000000163
3,1,-0.054374196,0.000025087,0.000000001,0.000000162
3,1,-0.054377273,0.000025008,0.000000001,0.000000160
3,1,-0.054380354,0.000024929,0.000000001,0.000000159
3,1,-0.054383397,0.000024851,0.000000001,0.000000158
3,1,-0.054386448,0.000024773,0.000000001,0.000000157
3,1,-0.054389469,0.000024696,0.000000001,0.000000156
3,1,-0.054392491,0.000024619,0.000000000,0.000000155
3,1,-0.054395467,0.000024542,0.000000000,0.000000153
3,1,-0.054398458,0.000024466,0.000000000,0.000000152
3,1,-0.054401420,0.000024390,0.000000000,0.000000152
3,1,-0.054404385,0.000024314,0.000000000,0.000000151
3,1,-0.054407336,0.000024239,0.000000000,0.000000151
3,1,-0.054410260,0.000024164,0.000000000,0.000000150
3,1,-0.054413162,0.000024090,0.000000000,0.000000148
3,1,-0.054416079,0.000024016,0.000000000,0.000000146
3,1,-0.054418962,0.000023942,0.000000000,0.000000145
3,1,-0.054421835,0.000023869,0.000000000,0.000000144
3,1,-0.054424696,0.000023796,0.000000000,0.000000143
3,1,-0.054427534,0.000023723,0.000000000,0.000000142
3,1,-0.054430369,0.000023651,0.000000000,0.000000141
3,1,-0.054433193,0.000023579,0.000000000,0.000000140
3,1,-0.054436009,0.000023507,0.000000000,0.000000139
3,1,-0.054438796,0.000023436,0.000000000,0.000000139
3,1,-0.054441579,0.000023365,0.000000000,0.000000138
3,1,-0.054444365,0.000023295,0.000000000,0.000000137
3,1,-0.054447103,0.000023224,0.000000000,0.000000136
3,1,-0.054449856,0.000023155,0.000000000,0.000000135
3,1,-0.054452572,0.000023085,0.000000000,0.000000134
3,1,-0.054455303,0.000023016,0.000000000,0.000000133
3,1,-0.054458003,0.000022947,0.000000000,0.000000131
3,1,-0.054460693,0.000022878,0.000000000,0.000000130
3,1,-0.054463379,0.000022810,0.000000000,0.000000129
3,1,-0.054466043,0.000022742,0.000000000,0.000000129
3,1,-0.054468699,0.000022675,0.000000000,0.000000128
3,1,-0.054471359,0.000022607,0.000000000,0.000000127
3,1,-0.054473989,0.000022540,0.000000000,0.000000127
3,1,-0.054476604,0.000022474,0.000000000,0.000000126
3,1,-0.054479212,0.000022407,0.000000000,0.000000125
3,1,-0.054481812,0.000022341,0.000000000,0.000000124
3,1,-0.054484412,0.000022276,0.000000000,0.000000124
3,1,-0.054486979,0.000022210,0.000000000,0.000000122
3,1,-0.054489542,0.000022145,0.000000000,0.000000121
3,1,-0.054492094,0.000022080,0.000000000,0.000000120
3,1,-0.054494638,0.000022016,0.000000000,0.000000119
3,1,-0.054497160,0.000021952,0.000000000,0.000000118
3,1,-0.054499682,0.000021888,0.000000000,0.000000118
3,1,-0.054502185,0.000021824,0.000000000,0.000000117
3,1,-0.054504693,0.000021761,0.000000000,0.000000116
3,1,-0.054507188,0.000021698,0.000000000,0.000000116
3,1,-0.054509655,0.000021635,0.000000000,0.000000115
3,1,-0.054512125,0.000021573,0.000000000,0.000000115
3,1,-0.054514576,0.000021511,0.000000000,0.000000114
3,1,-0.054517016,0.000021449,0.000000000,0.000000113
3,1,-0.054519448,0.000021387,0.000000000,0.000000112
3,1,-0.054521866,0.000021326,0.000000000,0.000000111
3,1,-0.054524280,0.000021265,0.000000000,0.000000110
3,1,-0.054526683,0.000021204,0.000000000,0.000000109
3,1,-0.054529078,0.000021144,0.000000000,0.000000109
3,1,-0.054531448,0.000021083,0.000000000,0.000000108
3,1,-0.054533813,0.000021023,0.000000000,0.000000107
3,1,-0.054536179,0.000020964,0.000000000,0.000000107
3,1,-0.054538533,0.000020904,0.000000001,0.000000106
3,1,-0.054540869,0.000020845,0.000000001,0.000000106
3,1,-0.054543193,0.000020786,0.000000001,0.000000105
3,1,-0.054545511,0.000020728,0.000000001,0.000000105
3,1,-0.054547835,0.000020670,0.000000001,0.000000104
3,1,-0.054550119,0.000020612,0.000000001,0.000000103
3,1,-0.054552417,0.000020554,0.000000001,0.000000102
3,1,-0.054554697,0.000020496,0.000000001,0.000000101
3,1,-0.054556977,0.000020439,0.000000001,0.000000100
3,1,-0.054559238,0.000020382,0.000000001,0.000000100
3,1,-0.054561496,0.000020325,0.000000001,0.000000099
3,1,-0.054563738,0.000020269,0.000000001,0.000000098
3,1,-0.054565974,0.000020212,0.000000001,0.000000098
3,1,-0.054568198,0.000020156,0.000000001,0.000000097
3,1,-0.054570414,0.000020101,0.000000001,0.000000097
3,1,-0.054572608,0.000020045,0.000000001,0.000000096
3,1,-0.054574803,0.000019990,0.000000001,0.000000096
3,1,-0.054576993,0.000019935,0.000000001,0.000000095
3,1,-0.054579172,0.000019880,0.000000001,0.000000094
3,1,-0.054581352,0.000019825,0.000000001,0.000000094
3,1,-0.054583501,0.000019771,0.000000001,0.000000093
3,1,-0.054585658,0.000019717,0.000000001,0.000000093
3,1,-0.054587800,0.000019663,0.000000001,0.000000092
3,1,-0.054589938,0.000019609,0.000000001,0.000000091
3,1,-0.054592062,0.000019556,0.000000001,0.000000091
3,1,-0.054594181,0.000019503,0.000000001,0.000000090
3,1,-0.054596275,0.000019450,0.000000002,0.000000089
3,1,-0.054598380,0.000019397,0.000000002,0.000000089
3,1,-0.054600485,0.000019345,0.000000002,0.000000088
3,1,-0.054602556,0.000019293,0.000000002,0.000000088
3,1,-0.054604627,0.000019241,0.000000002,0.000000087
3,1,-0.054606698,0.000019189,0.000000002,0.000000087
3,1,-0.054608751,0.000019137,0.000000002,0.000000086
3,1,-0.054610804,0.000019086,0.000000002,0.000000086
3,1,-0.054612849,0.000019035,0.000000002,0.000000085
3,1,-0.054614887,0.000018984,0.000000002,0.000000085
3,1,-0.054616913,0.000018933,0.000000002,0.000000084
3,1,-0.054618921,0.000018883,0.000000002,0.000000083
3,1,-0.054620940,0.000018832,0.000000002,0.000000082
3,1,-0.054622941,0.000018782,0.000000002,0.000000082
3,1,-0.054624919,0.000018733,0.000000002,0.000000081
3,1,-0.054626904,0.000018683,0.000000002,0.000000081
3,1,-0.054628883,0.000018633,0.000000002,0.000000081
3,1,-0.054630853,0.000018584,0.000000002,0.000000080
3,1,-0.054632824,0.000018535,0.000000002,0.000000080
3,1,-0.054634769,0.000018486,0.000000002,0.000000079
3,1,-0.054636724,0.000018438,0.000000003,0.000000079
3,1,-0.054638658,0.000018390,0.000000003,0.000000078
3,1,-0.054640595,0.000018341,0.000000003,0.000000077
3,1,-0.054642517,0.000018293,0.000000003,0.000000077
3,1,-0.054644447,0.000018246,0.000000003,0.000000077
3,1,-0.054646350,0.000018198,0.000000003,0.000000076
3,1,-0.054648247,0.000018151,0.000000003,0.000000076
3,1,-0.054650132,0.000018103,0.000000003,0.000000075
3,1,-0.054652020,0.000018056,0.000000003,0.000000075
3,1,-0.054653909,0.000018010,0.000000003,0.000000074
3,1,-0.054655772,0.000017963,0.000000003,0.000000074
3,1,-0.054657649,0.000017917,0.000000003,0.000000073
3,1,-0.054659508,0.000017870,0.000000003,0.000000073
3,1,-0.054661356,0.000017824,0.000000003,0.000000072
3,1,-0.054663200,0.000017778,0.000000003,0.000000072
3,1,-0.054665044,0.000017733,0.000000003,0.000000072
3,1,-0.054666873,0.000017687,0.000000003,0.000000071
3,1,-0.054668695,0.000017642,0.000000004,0.000000071
3,1,-0.054670498,0.000017597,0.000000004,0.000000070
3,1,-0.054672308,0.000017552,0.000000004,0.000000069
3,1,-0.054674126,0.000017507,0.000000004,0.000000069
3,1,-0.054675907,0.000017463,0.000000004,0.000000068
3,1,-0.054677699,0.000017418,0.000000004,0.000000068
3,1,-0.054679487,0.000017374,0.000000004,0.000000068
